Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFileLoader: EDU.purdue.cs.bloat.reflect.ClassInfo loadClassFromFile(java.io.File)> $r4.<init>(r1),$r4 (ClassFileLoader.loadClassFromFile) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r1));specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r1);<EDU.purdue.cs.bloat.file.ClassFileLoader: EDU.purdue.cs.bloat.reflect.ClassInfo loadClassFromFile(java.io.File)>;EDU.purdue.cs.bloat.file.ClassFileLoader;false;false;9372;2416;50;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFileLoader: EDU.purdue.cs.bloat.reflect.ClassInfo loadClassFromFile(java.io.File)> $r4.<init>(r1),$r4 (ClassFileLoader.loadClassFromFile) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r1));specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r1);<EDU.purdue.cs.bloat.file.ClassFileLoader: EDU.purdue.cs.bloat.reflect.ClassInfo loadClassFromFile(java.io.File)>;EDU.purdue.cs.bloat.file.ClassFileLoader;false;false;9379;2416;50;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)> $r3.<init>(r1,r2),$r3 (TeePrintStream.<init>) Value: specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2));specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;1152;190;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)> $r3.<init>(r1,r2),$r3 (TeePrintStream.<init>) Value: specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2));specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;1153;190;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFile: void commitOnly(java.util.Set,java.util.Set)> $r5.<init>(r7),$r5 (ClassFile.commitOnly) Value: specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r7));specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r7);<EDU.purdue.cs.bloat.file.ClassFile: void commitOnly(java.util.Set,java.util.Set)>;EDU.purdue.cs.bloat.file.ClassFile;false;false;2400;1535;32;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFile: void commitOnly(java.util.Set,java.util.Set)> $r5.<init>(r7),$r5 (ClassFile.commitOnly) Value: specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r7));specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r7);<EDU.purdue.cs.bloat.file.ClassFile: void commitOnly(java.util.Set,java.util.Set)>;EDU.purdue.cs.bloat.file.ClassFile;false;false;2402;1535;32;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r14.<init>(r117),$r14 (Main.editClass) Value: specialinvoke $r14.<java.io.FileOutputStream: void <init>(java.io.File)>(r117));specialinvoke $r14.<java.io.FileOutputStream: void <init>(java.io.File)>(r117);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;1417;1568;24;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r14.<init>(r117),$r14 (Main.editClass) Value: specialinvoke $r14.<java.io.FileOutputStream: void <init>(java.io.File)>(r117));specialinvoke $r14.<java.io.FileOutputStream: void <init>(java.io.File)>(r117);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;1420;1568;24;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()> $r2.<init>($r10),$r2 (FlowGraph.printGraph) Value: specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.lang.String)>($r10));specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.lang.String)>($r10);<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;false;73;270;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()> $r2.<init>($r10),$r2 (FlowGraph.printGraph) Value: specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.lang.String)>($r10));specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.lang.String)>($r10);<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;false;74;270;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()> $r1.<init>($r2),$r1 (FlowGraph.printGraph) Value: specialinvoke $r1.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r2));specialinvoke $r1.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r2);<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;false;29;113;7;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()> $r1.<init>($r2),$r1 (FlowGraph.printGraph) Value: specialinvoke $r1.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r2));specialinvoke $r1.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r2);<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;false;30;113;7;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r13.<init>($r14),$r13 (Main.editClass) Value: specialinvoke $r13.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r14));specialinvoke $r13.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r14);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;941;886;14;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r13.<init>($r14),$r13 (Main.editClass) Value: specialinvoke $r13.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r14));specialinvoke $r13.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r14);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;945;886;14;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r15.<init>(r119),$r15 (Main.editClass) Value: specialinvoke $r15.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r119));specialinvoke $r15.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r119);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;64;405;5;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r15.<init>(r119),$r15 (Main.editClass) Value: specialinvoke $r15.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r119));specialinvoke $r15.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r119);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;64;405;5;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)> r0.<init>(r1),r0 (TeeOutputStream.<init>) Value: specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1));specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1);<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeeOutputStream;false;false;50;222;13;4467;false;true;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)> r0.<init>(r1),r0 (TeeOutputStream.<init>) Value: specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1));specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1);<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeeOutputStream;false;false;51;222;13;4467;false;true;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r9.<init>($r11,$r10),$r9 (Benchmark.<init>) Value: specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10));specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;0;10;1;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r9.<init>($r11,$r10),$r9 (Benchmark.<init>) Value: specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10));specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;1;10;1;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFileLoader: java.io.OutputStream outputStreamFor(java.lang.String)> $r7.<init>(r1),$r7 (ClassFileLoader.outputStreamFor) Value: specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r1));specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r1);<EDU.purdue.cs.bloat.file.ClassFileLoader: java.io.OutputStream outputStreamFor(java.lang.String)>;EDU.purdue.cs.bloat.file.ClassFileLoader;false;false;4403;2102;52;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFileLoader: java.io.OutputStream outputStreamFor(java.lang.String)> $r7.<init>(r1),$r7 (ClassFileLoader.outputStreamFor) Value: specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r1));specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r1);<EDU.purdue.cs.bloat.file.ClassFileLoader: java.io.OutputStream outputStreamFor(java.lang.String)>;EDU.purdue.cs.bloat.file.ClassFileLoader;false;false;4407;2102;52;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r12.<init>($r14,$r13),$r12 (Benchmark.<init>) Value: specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13));specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;2;37;1;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r12.<init>($r14,$r13),$r12 (Benchmark.<init>) Value: specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13));specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;2;37;1;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)> r0.<init>($r3),r0 (TeePrintStream.<init>) Value: specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3));specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;2;49;3;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)> r0.<init>($r3),r0 (TeePrintStream.<init>) Value: specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3));specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;6;49;3;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeeOutputStream: void newLog()> $r2.<init>($r3),$r2 (TeeOutputStream.newLog) Value: specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3));specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<dacapo.TeeOutputStream: void newLog()>;dacapo.TeeOutputStream;false;false;106;256;16;4467;false;true;0;0;
ideal;IO;ForwardQuery: (<dacapo.TeeOutputStream: void newLog()> $r2.<init>($r3),$r2 (TeeOutputStream.newLog) Value: specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3));specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<dacapo.TeeOutputStream: void newLog()>;dacapo.TeeOutputStream;false;false;107;256;16;4467;false;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()> $r1 = new PrintStream,$r1 (FlowGraph.printGraph) Value: new java.io.PrintStream);$r1 = new java.io.PrintStream;<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;true;false;892;170;10;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()> $r1 = new PrintStream,$r1 (FlowGraph.printGraph) Value: new java.io.PrintStream);$r1 = new java.io.PrintStream;<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;true;false;893;170;10;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r15 = new PrintStream,$r15 (Main.editClass) Value: new java.io.PrintStream);$r15 = new java.io.PrintStream;<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;true;false;390;140;10;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)> $r15 = new PrintStream,$r15 (Main.editClass) Value: new java.io.PrintStream);$r15 = new java.io.PrintStream;<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;true;false;391;140;10;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r12 = new TeePrintStream,$r12 (Benchmark.<init>) Value: new dacapo.TeePrintStream);$r12 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;399;159;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r12 = new TeePrintStream,$r12 (Benchmark.<init>) Value: new dacapo.TeePrintStream);$r12 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;403;159;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r9 = new TeePrintStream,$r9 (Benchmark.<init>) Value: new dacapo.TeePrintStream);$r9 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;73;159;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> $r9 = new TeePrintStream,$r9 (Benchmark.<init>) Value: new dacapo.TeePrintStream);$r9 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;74;159;11;4467;false;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFile: void print(java.io.PrintStream)> $r2 = new PrintWriter,$r2 (ClassFile.print) Value: new java.io.PrintWriter);$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.file.ClassFile: void print(java.io.PrintStream)>;EDU.purdue.cs.bloat.file.ClassFile;false;false;2391;394;14;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.file.ClassFile: void print(java.io.PrintStream)> $r2 = new PrintWriter,$r2 (ClassFile.print) Value: new java.io.PrintWriter);$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.file.ClassFile: void print(java.io.PrintStream)>;EDU.purdue.cs.bloat.file.ClassFile;false;false;2392;394;14;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)> $r22 = new PrintWriter,$r22 (ValueNumbering.transform) Value: new java.io.PrintWriter);$r22 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;false;92959;3057;742;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)> $r22 = new PrintWriter,$r22 (ValueNumbering.transform) Value: new java.io.PrintWriter);$r22 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;false;92964;3057;742;4467;true;false;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.trans.ValueFolding: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)> $r13 = new PrintWriter,$r13 (ValueFolding.transform) Value: new java.io.PrintWriter);$r13 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueFolding: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueFolding;false;false;629517;39418;801;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.trans.ValueFolding: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)> $r13 = new PrintWriter,$r13 (ValueFolding.transform) Value: new java.io.PrintWriter);$r13 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueFolding: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueFolding;false;false;629559;39418;801;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)> $r19 = new PrintWriter,$r19 (ValueNumbering.transform) Value: new java.io.PrintWriter);$r19 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;true;601209;82020;1285;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.tree.PrintVisitor: void <init>(java.io.Writer)> $r2 = new PrintWriter,$r2 (PrintVisitor.<init>) Value: new java.io.PrintWriter);$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.tree.PrintVisitor: void <init>(java.io.Writer)>;EDU.purdue.cs.bloat.tree.PrintVisitor;false;false;154580;28218;799;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.tree.PrintVisitor: void <init>(java.io.Writer)> $r2 = new PrintWriter,$r2 (PrintVisitor.<init>) Value: new java.io.PrintWriter);$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.tree.PrintVisitor: void <init>(java.io.Writer)>;EDU.purdue.cs.bloat.tree.PrintVisitor;false;false;154609;28218;799;4467;true;true;0;0;
ideal;IO;ForwardQuery: (<EDU.purdue.cs.bloat.cfg.FlowGraph: void print(java.io.PrintStream)> $r2 = new PrintWriter,$r2 (FlowGraph.print) Value: new java.io.PrintWriter);$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.cfg.FlowGraph: void print(java.io.PrintStream)>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;false;543714;33840;809;4467;true;true;0;0;
