Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IO;ForwardQuery: (inOpenIndex $r7.<init>(r1),$r7 (CachedJarsPackageManager.inOpenIndex) Value: specialinvoke $r7.<java.io.FileInputStream: void <init>(java.io.File)>(r1));specialinvoke $r7.<java.io.FileInputStream: void <init>(java.io.File)>(r1);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;true;false;96406;2126;62;4268;true;true;0;728996184;
ideal;IO;ForwardQuery: (inOpenCacheFile $r2.<init>($r3),$r2 (CachedJarsPackageManager.inOpenCacheFile) Value: specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r3));specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r3);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;false;5077;343;8;4268;true;false;0;730224192;
ideal;IO;ForwardQuery: (getBinary $r4.<init>($r5),$r4 (FileDigest.getBinary) Value: specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5));specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;false;6015;184;10;4268;true;false;0;732956728;
ideal;IO;ForwardQuery: (addRegistryFile $r4.<init>(r0),$r4 (PySystemState.addRegistryFile) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0));specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<org.python.core.PySystemState: void addRegistryFile(java.io.File)>;org.python.core.PySystemState;false;false;19369;989;15;4268;true;true;0;762097776;
ideal;IO;ForwardQuery: (checkAccess $r2.<init>(r0),$r2 (PackageManager.checkAccess) Value: specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r0));specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r0);<org.python.core.PackageManager: int checkAccess(java.io.InputStream)>;org.python.core.PackageManager;false;false;5254;148;7;4268;true;false;0;762701880;
ideal;IO;ForwardQuery: (execfile_flags $r8.<init>(r0),$r8 (__builtin__.execfile_flags) Value: specialinvoke $r8.<java.io.FileInputStream: void <init>(java.lang.String)>(r0));specialinvoke $r8.<java.io.FileInputStream: void <init>(java.lang.String)>(r0);<org.python.core.__builtin__: void execfile_flags(java.lang.String,org.python.core.PyObject,org.python.core.PyObject,org.python.core.CompilerFlags)>;org.python.core.__builtin__;false;false;9484;281;19;4268;true;true;0;787254384;
ideal;IO;ForwardQuery: (addJarToPackages $r4.<init>(r30),$r4 (CachedJarsPackageManager.addJarToPackages) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r30));specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r30);<org.python.core.CachedJarsPackageManager: void addJarToPackages(java.net.URL,java.io.File,boolean)>;org.python.core.CachedJarsPackageManager;false;true;611356;6021;1914;4268;true;true;0;1077829136;
ideal;IO;ForwardQuery: (inOpenIndex $r6.<init>($r7),$r6 (CachedJarsPackageManager.inOpenIndex) Value: specialinvoke $r6.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r7));specialinvoke $r6.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r7);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;26275;616;31;4268;true;true;0;1086705296;
ideal;IO;ForwardQuery: (<init> r0.<init>(r1),r0 (PollingInputStream.<init>) Value: specialinvoke r0.<java.io.FilterInputStream: void <init>(java.io.InputStream)>(r1));specialinvoke r0.<java.io.FilterInputStream: void <init>(java.io.InputStream)>(r1);<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>;org.python.core.PollingInputStream;false;true;610257;26082;1714;4268;true;false;0;1414296168;
ideal;IO;ForwardQuery: (getZipPackages $r9.<init>(r1),$r9 (CachedJarsPackageManager.getZipPackages) Value: specialinvoke $r9.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r1));specialinvoke $r9.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r1);<org.python.core.CachedJarsPackageManager: java.util.Hashtable getZipPackages(java.io.InputStream)>;org.python.core.CachedJarsPackageManager;false;false;114096;945;37;4268;true;true;0;1477269400;
ideal;IO;ForwardQuery: (unpackZipStream $r8.<init>(r0),$r8 (Benchmark.unpackZipStream) Value: specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0));specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;false;13671;533;16;4268;true;false;0;1485236640;
ideal;IO;ForwardQuery: (inOpenCacheFile $r3.<init>($r4),$r3 (CachedJarsPackageManager.inOpenCacheFile) Value: specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4));specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;false;23546;632;31;4268;true;true;0;1494523200;
ideal;IO;ForwardQuery: (getSystemIn $r2.<init>($r3),$r2 (PySystemState.getSystemIn) Value: specialinvoke $r2.<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>($r3));specialinvoke $r2.<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>($r3);<org.python.core.PySystemState: java.io.InputStream getSystemIn()>;org.python.core.PySystemState;false;true;606604;18731;1345;4268;true;true;0;1734399000;
ideal;IO;ForwardQuery: (unpackZipFileResource $r4.<init>($r5),$r4 (Benchmark.unpackZipFileResource) Value: specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5));specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);<dacapo.Benchmark: void unpackZipFileResource(java.lang.String,java.io.File)>;dacapo.Benchmark;true;false;113354;2178;63;4268;true;true;0;1810358448;
ideal;IO;ForwardQuery: (_pb $r2.<init>(r0),$r2 (PyFile._pb) Value: specialinvoke $r2.<java.io.PushbackInputStream: void <init>(java.io.InputStream)>(r0));specialinvoke $r2.<java.io.PushbackInputStream: void <init>(java.io.InputStream)>(r0);<org.python.core.PyFile: java.io.InputStream _pb(java.io.InputStream,java.lang.String)>;org.python.core.PyFile;false;true;603688;19649;1381;4268;true;true;0;2108596712;
ideal;IO;ForwardQuery: (inOpenCacheFile $r4.<init>(r1),$r4 (CachedJarsPackageManager.inOpenCacheFile) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.lang.String)>(r1));specialinvoke $r4.<java.io.FileInputStream: void <init>(java.lang.String)>(r1);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;true;624193;13671;1997;4268;true;true;0;2464683904;
ideal;IO;ForwardQuery: (getBinary $r5.<init>(r0),$r5 (FileDigest.getBinary) Value: specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0));specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;false;21437;414;31;4268;true;true;0;2472006448;
ideal;IO;ForwardQuery: (getInputStream $r5.<init>(r3),$r5 (SyspathArchive.getInputStream) Value: specialinvoke $r5.<java.io.ByteArrayInputStream: void <init>(byte[])>(r3));specialinvoke $r5.<java.io.ByteArrayInputStream: void <init>(byte[])>(r3);<org.python.core.SyspathArchive: java.io.InputStream getInputStream(java.util.zip.ZipEntry)>;org.python.core.SyspathArchive;false;false;80388;64;8;4268;true;false;0;2572880432;
ideal;IO;ForwardQuery: (open $r4.<init>($r5),$r4 (SyspathJavaLoader.open) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>($r5));specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>($r5);<org.python.core.SyspathJavaLoader: java.io.FileInputStream open(java.lang.String,java.lang.String)>;org.python.core.SyspathJavaLoader;false;false;80919;172;14;4268;true;false;0;2668332376;
ideal;IO;ForwardQuery: (inOpenIndex $r5.<init>($r6),$r5 (CachedJarsPackageManager.inOpenIndex) Value: specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r6));specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r6);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;10702;326;8;4268;true;false;0;2669474872;
ideal;IO;ForwardQuery: (partialParse $r7.<init>(r0),$r7 (parser.partialParse) Value: specialinvoke $r7.<java.io.StringBufferInputStream: void <init>(java.lang.String)>(r0));specialinvoke $r7.<java.io.StringBufferInputStream: void <init>(java.lang.String)>(r0);<org.python.core.parser: org.python.parser.ast.modType partialParse(java.lang.String,java.lang.String,java.lang.String,org.python.core.CompilerFlags,boolean)>;org.python.core.parser;false;false;8890;117;11;4268;true;false;0;2671594624;
